"YEAR","STATE","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2024,"VIC","65 and over","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","65 and over","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","65 and over","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","65 and over","Speed Fines","Auto detection camera",6,0,0
2024,"VIC","65 and over","Speed Fines","Auto detection camera",231,0,0
2024,"VIC","Unknown","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","Unknown","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","Unknown","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","Unknown","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","Unknown","Speed Fines","Auto detection camera",1,0,0
2024,"VIC","Unknown","Speed Fines","Auto detection camera",23,0,0
2024,"VIC","0-16","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","0-16","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","0-16","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","0-16","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","0-16","Speed Fines","Auto detection camera",0,0,0
2024,"VIC","0-16","Speed Fines","Auto detection camera",0,0,0
2024,"VIC","17-25","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","17-25","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","17-25","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","17-25","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","17-25","Speed Fines","Auto detection camera",0,0,0
2024,"VIC","17-25","Speed Fines","Auto detection camera",0,0,0
2024,"VIC","26-39","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","26-39","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","26-39","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","26-39","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","26-39","Speed Fines","Auto detection camera",0,0,0
2024,"VIC","26-39","Speed Fines","Auto detection camera",0,0,0
2024,"VIC","40-64","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","40-64","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","40-64","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","40-64","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","40-64","Speed Fines","Auto detection camera",0,0,0
2024,"VIC","40-64","Speed Fines","Auto detection camera",1,0,0
2024,"VIC","65 and over","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","65 and over","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","65 and over","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","65 and over","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","65 and over","Speed Fines","Auto detection camera",0,0,0
2024,"VIC","65 and over","Speed Fines","Auto detection camera",0,0,0
2024,"VIC","Unknown","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","Unknown","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","Unknown","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","Unknown","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","Unknown","Speed Fines","Auto detection camera",0,0,0
2024,"VIC","Unknown","Speed Fines","Auto detection camera",0,0,0
2024,"VIC","0-16","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","0-16","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","0-16","Mobile Phone Use","Manual Detection",3,0,0
2024,"VIC","0-16","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","0-16","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","0-16","Non Wearing Seatbelts","Manual Detection",1,0,0
2024,"VIC","0-16","Speed Fines","Auto detection camera",0,0,0
2024,"VIC","0-16","Speed Fines","Auto detection camera",0,0,0
2024,"VIC","0-16","Speed Fines","Manual Detection",2,0,0
2024,"VIC","0-16","Unlicensed Driving","Manual Detection",5,0,0
2024,"VIC","17-25","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","17-25","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","17-25","Mobile Phone Use","Manual Detection",258,0,0
2024,"VIC","17-25","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","17-25","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","17-25","Non Wearing Seatbelts","Manual Detection",102,0,0
2024,"VIC","17-25","Speed Fines","Auto detection camera",702,0,0
2024,"VIC","17-25","Speed Fines","Auto detection camera",0,0,0
2024,"VIC","17-25","Speed Fines","Manual Detection",2207,0,0
2024,"VIC","17-25","Unlicensed Driving","Manual Detection",188,0,0
2024,"VIC","26-39","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","26-39","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","26-39","Mobile Phone Use","Manual Detection",587,0,0
2024,"VIC","26-39","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","26-39","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","26-39","Non Wearing Seatbelts","Manual Detection",213,0,0
2024,"VIC","26-39","Speed Fines","Auto detection camera",1686,0,0
2024,"VIC","26-39","Speed Fines","Auto detection camera",0,0,0
2024,"VIC","26-39","Speed Fines","Manual Detection",3920,0,0
2024,"VIC","26-39","Unlicensed Driving","Manual Detection",326,0,0
2024,"VIC","40-64","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","40-64","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","40-64","Mobile Phone Use","Manual Detection",452,0,0
2024,"VIC","40-64","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","40-64","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","40-64","Non Wearing Seatbelts","Manual Detection",171,0,0
2024,"VIC","40-64","Speed Fines","Auto detection camera",2198,0,0
2024,"VIC","40-64","Speed Fines","Auto detection camera",0,0,0
2024,"VIC","40-64","Speed Fines","Manual Detection",4556,0,0
2024,"VIC","40-64","Unlicensed Driving","Manual Detection",189,0,0
2024,"VIC","65 and over","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","65 and over","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","65 and over","Mobile Phone Use","Manual Detection",56,0,0
2024,"VIC","65 and over","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","65 and over","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","65 and over","Non Wearing Seatbelts","Manual Detection",35,0,0
2024,"VIC","65 and over","Speed Fines","Auto detection camera",487,0,0
2024,"VIC","65 and over","Speed Fines","Auto detection camera",0,0,0
2024,"VIC","65 and over","Speed Fines","Manual Detection",979,0,0
2024,"VIC","65 and over","Unlicensed Driving","Manual Detection",17,0,0
2024,"VIC","Unknown","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","Unknown","Mobile Phone Use","Auto detection camera",0,0,0
2024,"VIC","Unknown","Mobile Phone Use","Manual Detection",1,0,0
2024,"VIC","Unknown","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","Unknown","Non Wearing Seatbelts","Auto detection camera",0,0,0
2024,"VIC","Unknown","Non Wearing Seatbelts","Manual Detection",1,0,0
2024,"VIC","Unknown","Speed Fines","Auto detection camera",118,0,0
2024,"VIC","Unknown","Speed Fines","Auto detection camera",0,0,0
2024,"VIC","Unknown","Speed Fines","Manual Detection",7,0,0
2024,"WA","0-16","Speed Fines","Auto detection camera",1,0,0
2024,"WA","0-16","Speed Fines","Auto detection camera",9,0,0
2024,"WA","0-16","Speed Fines","Auto detection camera",13,0,0
2024,"WA","0-16","Speed Fines","Auto detection camera",5,0,0
2024,"WA","0-16","Unlicensed Driving","Manual Detection",0,21,40
2024,"WA","17-25","Mobile Phone Use","Manual Detection",62,0,0
2024,"WA","17-25","Mobile Phone Use","Unknown",0,1,3
2024,"WA","17-25","Non Wearing Seatbelts","Manual Detection",75,0,0
2024,"WA","17-25","Non Wearing Seatbelts","Unknown",0,2,10
2024,"WA","17-25","Speed Fines","Auto detection camera",174,0,0
2024,"WA","17-25","Speed Fines","Auto detection camera",833,0,0
2024,"WA","17-25","Speed Fines","Auto detection camera",3729,0,0
2024,"WA","17-25","Speed Fines","Manual Detection",1046,0,0
2024,"WA","17-25","Speed Fines","Auto detection camera",737,0,0
2024,"WA","17-25","Speed Fines","Unknown",0,0,27
2024,"WA","17-25","Unlicensed Driving","Manual Detection",43,38,352
2024,"WA","26-39","Mobile Phone Use","Manual Detection",130,0,0
2024,"WA","26-39","Mobile Phone Use","Unknown",0,0,5
2024,"WA","26-39","Non Wearing Seatbelts","Manual Detection",112,0,0
2024,"WA","26-39","Non Wearing Seatbelts","Unknown",0,3,17
2024,"WA","26-39","Speed Fines","Auto detection camera",416,0,0
2024,"WA","26-39","Speed Fines","Auto detection camera",2838,0,0
2024,"WA","26-39","Speed Fines","Auto detection camera",10520,0,0
2024,"WA","26-39","Speed Fines","Manual Detection",2140,0,0
2024,"WA","26-39","Speed Fines","Auto detection camera",2912,0,0
2024,"WA","26-39","Speed Fines","Unknown",0,1,53
2024,"WA","26-39","Unlicensed Driving","Manual Detection",116,87,600
2024,"WA","40-64","Mobile Phone Use","Manual Detection",91,0,0
2024,"WA","40-64","Mobile Phone Use","Unknown",0,0,3
2024,"WA","40-64","Non Wearing Seatbelts","Manual Detection",68,0,0
2024,"WA","40-64","Non Wearing Seatbelts","Unknown",0,0,3
2024,"WA","40-64","Speed Fines","Auto detection camera",522,0,0
2024,"WA","40-64","Speed Fines","Auto detection camera",4244,0,0
2024,"WA","40-64","Speed Fines","Auto detection camera",14344,0,0
2024,"WA","40-64","Speed Fines","Manual Detection",2419,0,0
2024,"WA","40-64","Speed Fines","Auto detection camera",6352,0,0
2024,"WA","40-64","Speed Fines","Unknown",0,2,73
2024,"WA","40-64","Unlicensed Driving","Manual Detection",75,42,370
2024,"WA","65 and over","Mobile Phone Use","Manual Detection",11,0,0
2024,"WA","65 and over","Non Wearing Seatbelts","Manual Detection",13,0,0
2024,"WA","65 and over","Speed Fines","Auto detection camera",82,0,0
2024,"WA","65 and over","Speed Fines","Auto detection camera",1136,0,0
2024,"WA","65 and over","Speed Fines","Auto detection camera",3538,0,0
2024,"WA","65 and over","Speed Fines","Manual Detection",431,0,0
2024,"WA","65 and over","Speed Fines","Auto detection camera",2129,0,0
2024,"WA","65 and over","Speed Fines","Unknown",0,0,5
2024,"WA","65 and over","Unlicensed Driving","Manual Detection",10,0,14
2024,"ACT","0-16","Speed Fines","Auto detection camera",3,0,0
2024,"ACT","0-16","Speed Fines","Manual Detection",4,0,0
2024,"ACT","0-16","Unlicensed Driving","Manual Detection",0,3,3
2024,"ACT","17-25","Mobile Phone Use","Auto detection camera",265,0,0
2024,"ACT","17-25","Mobile Phone Use","Manual Detection",5,0,0
2024,"ACT","17-25","Non Wearing Seatbelts","Manual Detection",6,0,0
2024,"ACT","17-25","Speed Fines","Auto detection camera",449,0,0
2024,"ACT","17-25","Speed Fines","Auto detection camera",319,0,0
2024,"ACT","17-25","Speed Fines","Manual Detection",48,0,0
2024,"ACT","17-25","Unlicensed Driving","Manual Detection",6,4,11
2024,"ACT","26-39","Mobile Phone Use","Auto detection camera",670,0,0
2024,"ACT","26-39","Mobile Phone Use","Manual Detection",9,0,0
2024,"ACT","26-39","Non Wearing Seatbelts","Manual Detection",4,1,1
2024,"ACT","26-39","Speed Fines","Auto detection camera",991,0,0
2024,"ACT","26-39","Speed Fines","Auto detection camera",745,0,0
2024,"ACT","26-39","Speed Fines","Manual Detection",68,1,5
2024,"ACT","26-39","Unlicensed Driving","Manual Detection",15,6,21
2024,"ACT","40-64","Mobile Phone Use","Auto detection camera",614,0,0
2024,"ACT","40-64","Mobile Phone Use","Manual Detection",6,0,0
2024,"ACT","40-64","Speed Fines","Auto detection camera",1756,0,0
2024,"ACT","40-64","Speed Fines","Auto detection camera",870,0,0
2024,"ACT","40-64","Speed Fines","Manual Detection",50,0,1
2024,"ACT","40-64","Unlicensed Driving","Manual Detection",6,3,9
2024,"ACT","65 and over","Mobile Phone Use","Auto detection camera",68,0,0
2024,"ACT","65 and over","Mobile Phone Use","Manual Detection",1,0,0
2024,"ACT","65 and over","Speed Fines","Auto detection camera",542,0,0
2024,"ACT","65 and over","Speed Fines","Auto detection camera",306,0,0
2024,"ACT","65 and over","Speed Fines","Manual Detection",7,0,0
2024,"ACT","Unknown","Mobile Phone Use","Auto detection camera",27,0,0
2024,"ACT","Unknown","Speed Fines","Auto detection camera",64,0,0
2024,"ACT","Unknown","Speed Fines","Auto detection camera",29,0,0
2024,"NSW","0-16","Speed Fines","Manual Detection",5,0,1
2024,"NSW","0-16","Unlicensed Driving","Manual Detection",0,0,13
2024,"NSW","17-25","Mobile Phone Use","Manual Detection",56,0,1
2024,"NSW","17-25","Non Wearing Seatbelts","Manual Detection",68,0,2
2024,"NSW","17-25","Speed Fines","Manual Detection",1310,0,11
2024,"NSW","17-25","Unlicensed Driving","Manual Detection",34,0,130
2024,"NSW","26-39","Mobile Phone Use","Manual Detection",63,0,1
2024,"NSW","26-39","Non Wearing Seatbelts","Manual Detection",96,0,1
2024,"NSW","26-39","Speed Fines","Manual Detection",1959,0,5
2024,"NSW","26-39","Unlicensed Driving","Manual Detection",72,0,262
2024,"NSW","40-64","Mobile Phone Use","Manual Detection",28,0,0
2024,"NSW","40-64","Non Wearing Seatbelts","Manual Detection",79,0,1
2024,"NSW","40-64","Speed Fines","Manual Detection",2072,0,5
2024,"NSW","40-64","Unlicensed Driving","Manual Detection",58,0,163
2024,"NSW","65 and over","Mobile Phone Use","Manual Detection",6,0,0
2024,"NSW","65 and over","Non Wearing Seatbelts","Manual Detection",22,0,0
2024,"NSW","65 and over","Speed Fines","Manual Detection",508,0,0
2024,"NSW","65 and over","Unlicensed Driving","Manual Detection",5,0,9
2024,"NSW","0-16","Non Wearing Seatbelts","Manual Detection",4,0,0
2024,"NSW","0-16","Speed Fines","Manual Detection",6,0,0
2024,"NSW","0-16","Unlicensed Driving","Manual Detection",1,0,30
2024,"NSW","17-25","Mobile Phone Use","Manual Detection",337,0,8
2024,"NSW","17-25","Non Wearing Seatbelts","Manual Detection",122,0,5
2024,"NSW","17-25","Speed Fines","Manual Detection",1709,0,31
2024,"NSW","17-25","Unlicensed Driving","Manual Detection",146,0,423
2024,"NSW","26-39","Mobile Phone Use","Manual Detection",382,0,7
2024,"NSW","26-39","Non Wearing Seatbelts","Manual Detection",178,0,7
2024,"NSW","26-39","Speed Fines","Manual Detection",1838,0,28
2024,"NSW","26-39","Unlicensed Driving","Manual Detection",161,0,583
2024,"NSW","40-64","Mobile Phone Use","Manual Detection",254,0,3
2024,"NSW","40-64","Non Wearing Seatbelts","Manual Detection",131,0,3
2024,"NSW","40-64","Speed Fines","Manual Detection",1705,0,10
2024,"NSW","40-64","Unlicensed Driving","Manual Detection",86,0,423
2024,"NSW","65 and over","Mobile Phone Use","Manual Detection",26,0,0
2024,"NSW","65 and over","Non Wearing Seatbelts","Manual Detection",18,0,0
2024,"NSW","65 and over","Speed Fines","Manual Detection",258,0,0
2024,"NSW","65 and over","Unlicensed Driving","Manual Detection",10,0,26
2024,"NSW","Unknown","Unlicensed Driving","Manual Detection",0,0,1
2024,"NSW","0-16","Speed Fines","Manual Detection",0,0,1
2024,"NSW","0-16","Unlicensed Driving","Manual Detection",1,0,3
2024,"NSW","17-25","Mobile Phone Use","Manual Detection",4,0,0
2024,"NSW","17-25","Non Wearing Seatbelts","Manual Detection",30,0,1
2024,"NSW","17-25","Speed Fines","Manual Detection",331,0,2
2024,"NSW","17-25","Unlicensed Driving","Manual Detection",8,0,48
2024,"NSW","26-39","Mobile Phone Use","Manual Detection",5,0,0
2024,"NSW","26-39","Non Wearing Seatbelts","Manual Detection",26,0,0
2024,"NSW","26-39","Speed Fines","Manual Detection",557,0,2
2024,"NSW","26-39","Unlicensed Driving","Manual Detection",21,0,71
2024,"NSW","40-64","Mobile Phone Use","Manual Detection",10,0,0
2024,"NSW","40-64","Non Wearing Seatbelts","Manual Detection",23,0,0
2024,"NSW","40-64","Speed Fines","Manual Detection",730,0,2
2024,"NSW","40-64","Unlicensed Driving","Manual Detection",9,0,46
2024,"NSW","65 and over","Non Wearing Seatbelts","Manual Detection",9,0,0
2024,"NSW","65 and over","Speed Fines","Manual Detection",173,0,0
2024,"NSW","65 and over","Unlicensed Driving","Manual Detection",3,0,4
2024,"NSW","17-25","Mobile Phone Use","Manual Detection",1,0,0
2024,"NSW","17-25","Speed Fines","Manual Detection",31,0,0
2024,"NSW","17-25","Unlicensed Driving","Manual Detection",0,0,2
2024,"NSW","26-39","Mobile Phone Use","Manual Detection",1,0,0
2024,"NSW","26-39","Non Wearing Seatbelts","Manual Detection",2,0,0
2024,"NSW","26-39","Speed Fines","Manual Detection",55,0,0
2024,"NSW","26-39","Unlicensed Driving","Manual Detection",2,0,13
2024,"NSW","40-64","Non Wearing Seatbelts","Manual Detection",3,0,0
2024,"NSW","40-64","Speed Fines","Manual Detection",70,0,0
2024,"NSW","40-64","Unlicensed Driving","Manual Detection",4,0,6
2024,"NSW","65 and over","Non Wearing Seatbelts","Manual Detection",1,0,0
2024,"NSW","65 and over","Speed Fines","Manual Detection",16,0,0
2024,"NSW","65 and over","Unlicensed Driving","Manual Detection",1,0,0
2024,"NSW","0-16","Unlicensed Driving","Manual Detection",0,0,1
2024,"NSW","17-25","Mobile Phone Use","Manual Detection",3,0,0
2024,"NSW","17-25","Non Wearing Seatbelts","Manual Detection",2,0,0
2024,"NSW","17-25","Speed Fines","Manual Detection",32,0,0
2024,"NSW","17-25","Unlicensed Driving","Manual Detection",2,0,10
2024,"NSW","26-39","Mobile Phone Use","Manual Detection",1,0,1
2024,"NSW","26-39","Non Wearing Seatbelts","Manual Detection",14,0,0
2024,"NSW","26-39","Speed Fines","Manual Detection",28,0,0
2024,"NSW","26-39","Unlicensed Driving","Manual Detection",4,0,11
2024,"NSW","40-64","Mobile Phone Use","Manual Detection",3,0,0
2024,"NSW","40-64","Non Wearing Seatbelts","Manual Detection",6,0,0
2024,"NSW","40-64","Speed Fines","Manual Detection",32,0,0
2024,"NSW","40-64","Unlicensed Driving","Manual Detection",1,0,7
2024,"NSW","65 and over","Non Wearing Seatbelts","Manual Detection",1,0,0
2024,"NSW","65 and over","Speed Fines","Manual Detection",3,0,0
2024,"NSW","Unknown","Mobile Phone Use","Auto detection camera",14053,0,0
2024,"NSW","Unknown","Speed Fines","Auto detection camera",34831,0,0
2024,"NSW","Unknown","Speed Fines","Auto detection camera",2595,0,0
2024,"NSW","Unknown","Speed Fines","Auto detection camera",16954,0,0
2024,"NSW","17-25","Non Wearing Seatbelts","Manual Detection",3,0,0
2024,"NSW","17-25","Speed Fines","Manual Detection",1,0,0
2024,"NSW","17-25","Unlicensed Driving","Manual Detection",0,0,1
2024,"NSW","26-39","Mobile Phone Use","Manual Detection",1,0,0
2024,"NSW","26-39","Non Wearing Seatbelts","Manual Detection",2,0,0
2024,"NSW","26-39","Speed Fines","Manual Detection",6,0,1
2024,"NSW","26-39","Unlicensed Driving","Manual Detection",0,0,2
2024,"NSW","40-64","Speed Fines","Manual Detection",8,0,0
2024,"NSW","40-64","Unlicensed Driving","Manual Detection",0,0,1
2024,"NSW","65 and over","Speed Fines","Manual Detection",1,0,0
2024,"NT","0-16","Non Wearing Seatbelts","Manual Detection",0,0,1
